first_name,last_name,latest_team,position,college_name,age,overall,birthdate,height,weight,handedness,jerseyNum,yearsPro,Archetype,stats/acceleration/value,stats/acceleration/diff,stats/agility/value,stats/agility/diff,stats/jumping/value,stats/jumping/diff,stats/stamina/value,stats/stamina/diff,stats/strength/value,stats/strength/diff,stats/awareness/value,stats/awareness/diff,stats/bCVision/value,stats/bCVision/diff,stats/blockShedding/value,stats/blockShedding/diff,stats/breakSack/value,stats/breakSack/diff,stats/breakTackle/value,stats/breakTackle/diff,stats/carrying/value,stats/carrying/diff,stats/catchInTraffic/value,stats/catchInTraffic/diff,stats/catching/value,stats/catching/diff,stats/changeOfDirection/value,stats/changeOfDirection/diff,stats/deepRouteRunning/value,stats/deepRouteRunning/diff,stats/finesseMoves/value,stats/finesseMoves/diff,stats/hitPower/value,stats/hitPower/diff,stats/impactBlocking/value,stats/impactBlocking/diff,stats/injury/value,stats/injury/diff,stats/jukeMove/value,stats/jukeMove/diff,stats/kickAccuracy/value,stats/kickAccuracy/diff,stats/kickPower/value,stats/kickPower/diff,stats/kickReturn/value,stats/kickReturn/diff,stats/leadBlock/value,stats/leadBlock/diff,stats/manCoverage/value,stats/manCoverage/diff,stats/mediumRouteRunning/value,stats/mediumRouteRunning/diff,stats/overall/value,stats/overall/diff,stats/passBlock/value,stats/passBlock/diff,stats/passBlockFinesse/value,stats/passBlockFinesse/diff,stats/passBlockPower/value,stats/passBlockPower/diff,stats/playAction/value,stats/playAction/diff,stats/playRecognition/value,stats/playRecognition/diff,stats/powerMoves/value,stats/powerMoves/diff,stats/press/value,stats/press/diff,stats/pursuit/value,stats/pursuit/diff,stats/release/value,stats/release/diff,stats/runBlock/value,stats/runBlock/diff,stats/runBlockFinesse/value,stats/runBlockFinesse/diff,stats/runBlockPower/value,stats/runBlockPower/diff,stats/runningStyle/value,stats/runningStyle/diff,stats/shortRouteRunning/value,stats/shortRouteRunning/diff,stats/spectacularCatch/value,stats/spectacularCatch/diff,stats/speed/value,stats/speed/diff,stats/spinMove/value,stats/spinMove/diff,stats/stiffArm/value,stats/stiffArm/diff,stats/tackle/value,stats/tackle/diff,stats/throwAccuracyDeep/value,stats/throwAccuracyDeep/diff,stats/throwAccuracyMid/value,stats/throwAccuracyMid/diff,stats/throwAccuracyShort/value,stats/throwAccuracyShort/diff,stats/throwOnTheRun/value,stats/throwOnTheRun/diff,stats/throwPower/value,stats/throwPower/diff,stats/throwUnderPressure/value,stats/throwUnderPressure/diff,stats/toughness/value,stats/toughness/diff,stats/trucking/value,stats/trucking/diff,stats/zoneCoverage/value,stats/zoneCoverage/diff,yearsLeft,contract_apy,contract_guarantees,Snaps,snaps_pct
Tucker,Kraft,GB,TE,S. Dakota St.,23,79,11/03/2000,77,259,Right,85,2,Possession - TE,87,0,81,0,82,0,80,0,76,0,70,0,79,0,49,0,41,0,66,0,71,0,76,0,83,0,75,0,51,0,41,0,52,0,68,0,85,0,53,0,18,0,29,0,10,0,59,0,26,0,59,0,79,0,54,0,50,0,54,0,44,0,37,0,35,0,27,0,53,0,59,0,61,0,57,0,61,0,Long Stride Default,0,67,0,77,0,82,0,49,0,67,0,53,0,35,0,39,0,44,0,43,0,52,0,38,0,82,0,70,0,35,0,1,1384483,1027588,41.80%,
Ty'Ron,Hopper,GB,ROLB,Missouri,23,65,01/06/2004,74,228,Right,59,1,Power Rusher - OLB,87,0,77,0,86,0,82,0,66,0,73,0,42,0,65,0,22,0,21,0,55,0,52,0,58,0,71,0,5,0,66,0,79,0,64,0,91,0,56,0,14,0,15,0,45,0,29,0,52,0,7,0,65,0,40,0,40,0,40,0,16,0,75,0,72,0,52,0,86,0,13,0,45,0,45,0,45,0,Default Stride High and Tight,0,15,0,54,0,83,0,55,0,40,0,70,0,25,0,26,0,31,0,14,0,35,0,13,0,83,0,44,0,64,0,2,1419506,949472,11.30%,
Tylan,Wallace,BAL,WR,Oklahoma St.,25,71,5/13/99,71,198,Right,16,4,,92,0,90,0,88,0,83,0,64,0,70,0,82,0,38,0,22,0,75,0,71,0,82,0,81,0,86,0,67,0,10,0,32,0,46,0,85,0,75,0,22,0,20,0,82,0,27,0,24,0,67,0,71,0,36,0,26,0,21,0,6,0,24,0,10,0,26,0,48,0,65,0,51,0,33,0,28,0,Default,0,67,0,84,0,89,0,72,0,65,0,40,0,6,0,10,0,15,0,10,0,27,0,18,0,80,0,61,0,31,0,0,2100000,1350000,18.20%,18.20%
Tyler,Steen,PHI,RG,Alabama,24,69,6/24/00,78,321,Right,56,2,Agile - G,73,0,59,0,73,0,85,0,91,0,75,0,23,0,52,0,10,0,10,0,23,0,10,0,24,0,59,0,6,0,45,0,51,0,83,0,94,0,10,0,11,0,12,0,10,0,69,0,12,0,8,0,69,0,75,0,78,0,72,0,6,0,47,0,51,0,10,0,53,0,12,0,67,0,69,0,65,0,Long Stride Awkward,0,10,0,15,0,64,0,10,0,17,0,48,0,6,0,8,0,10,0,6,0,26,0,7,0,85,0,22,0,13,0,1,1437610,1182136,95.70%,
Tyler,Shatley,JAX,C,Clemson,33,69,05/05/1991,75,305,Right,69,10,Pass Protector - C,69,0,51,0,74,0,85,0,90,0,84,0,10,0,39,0,12,0,5,0,40,0,10,0,22,0,45,0,5,0,35,0,35,0,82,0,94,0,10,0,20,0,22,0,10,0,79,0,9,0,5,0,69,0,74,0,73,0,75,0,6,0,35,0,45,0,10,0,45,0,12,0,68,0,65,0,69,0,Default Stride Awkward,0,10,0,12,0,66,0,10,0,10,0,41,0,6,0,6,0,6,0,6,0,22,0,14,0,84,0,15,0,12,0,,,,,
Tyler,Johnson,NYJ,WR,Minnesota,26,69,8/25/98,73,206,Right,18,4,,90,0,83,0,86,0,88,0,68,0,65,0,83,0,32,0,47,0,76,0,72,0,83,0,82,0,81,0,69,0,10,0,30,0,45,0,88,0,79,0,16,0,19,0,50,0,30,0,23,0,72,0,69,0,30,0,18,0,20,0,46,0,26,0,10,0,27,0,37,0,72,0,45,0,27,0,25,0,Default,0,72,0,81,0,88,0,74,0,60,0,37,0,43,0,46,0,49,0,52,0,56,0,46,0,87,0,48,0,37,0,0,1170000,0,27.90%,27.90%
Tyrion,Davis-Price,PHI,HB,LSU,23,69,10/23/00,73,219,Right,35,2,Elusive Back - HB,93,0,86,0,84,0,84,0,78,0,66,0,76,0,28,0,24,0,77,0,86,0,43,0,61,0,84,0,35,0,10,0,28,0,46,0,92,0,78,0,14,0,15,0,35,0,44,0,11,0,42,0,69,0,56,0,38,0,35,0,10,0,16,0,10,0,14,0,40,0,46,0,46,0,33,0,37,0,Long Stride Default,0,51,0,42,0,90,0,72,0,81,0,35,0,10,0,15,0,20,0,17,0,28,0,13,0,89,0,80,0,16,0,,,,,
Tyrone,Tracy Jr,NYG,HB,Purdue,24,79,11/23/99,73,210,Right,29,1,Elusive Back - HB,91,0,90,0,88,0,86,0,72,0,54,0,77,0,24,0,18,0,75,0,91,0,50,0,69,0,89,0,61,0,10,0,25,0,33,0,89,0,80,0,32,0,25,0,82,0,32,0,13,0,63,0,79,0,50,0,27,0,32,0,10,0,18,0,10,0,20,0,32,0,59,0,29,0,16,0,15,0,Default Stride Loose,0,68,0,50,0,90,0,75,0,71,0,29,0,10,0,15,0,20,0,10,0,24,0,17,0,84,0,75,0,19,0,,,,,
Velus,Jones Jr,CHI,WR,Tennessee,27,69,05/11/1997,72,200,Right,12,2,Deep Threat - WR,95,0,80,0,81,0,79,0,64,0,69,0,80,0,21,0,24,0,74,0,70,0,78,0,78,0,76,0,72,0,10,0,19,0,44,0,92,0,79,0,11,0,16,0,84,0,30,0,11,0,68,0,69,0,30,0,18,0,22,0,10,0,16,0,10,0,13,0,26,0,73,0,46,0,33,0,26,0,Default,0,71,0,77,0,94,0,70,0,64,0,21,0,10,0,15,0,20,0,16,0,28,0,20,0,82,0,41,0,16,0,,,,,
Will,Harris,NO,CB,Boston College,28,69,12/19/95,73,207,Right,5,5,Zone - CB,91,0,84,0,87,0,85,0,65,0,70,0,64,0,52,0,14,0,56,0,68,0,52,0,68,0,83,0,28,0,33,0,77,0,56,0,90,0,72,0,11,0,15,0,45,0,15,0,64,0,32,0,69,0,35,0,35,0,35,0,15,0,68,0,27,0,65,0,73,0,39,0,35,0,35,0,35,0,Default Stride Loose,0,37,0,65,0,90,0,64,0,35,0,68,0,10,0,10,0,15,0,15,0,23,0,14,0,86,0,35,0,70,0,1,4000000,3390000,49.20%,
Zyon,McCollum,TB,CB,Sam Houston,25,80,05/03/1999,74,199,Right,27,3,Manto Man - CB,95,0,97,0,93,0,87,0,60,0,64,0,62,0,51,0,22,0,48,0,63,0,54,0,72,0,93,0,19,0,40,0,64,0,45,0,90,0,71,0,20,0,20,0,45,0,15,0,65,0,24,0,80,0,29,0,29,0,29,0,15,0,62,0,30,0,65,0,67,0,25,0,33,0,33,0,33,0,Default,0,28,0,64,0,93,0,62,0,38,0,53,0,8,0,10,0,15,0,21,0,26,0,13,0,75,0,40,0,63,0,3,16000000,20000000,73.40%,
A.J.,Green III,LAR,CB,Oklahoma St.,26,68,06/09/1998,74,198,Right,28,4,Zone - CB,90,0,80,0,82,0,87,0,59,0,72,0,50,0,42,0,10,0,39,0,54,0,57,0,66,0,81,0,11,0,27,0,52,0,48,0,90,0,70,0,17,0,18,0,40,0,15,0,67,0,16,0,68,0,10,0,34,0,33,0,6,0,68,0,26,0,75,0,71,0,27,0,15,0,34,0,33,0,Default Stride Loose,0,26,0,56,0,86,0,62,0,32,0,57,0,6,0,6,0,6,0,6,0,27,0,11,0,78,0,26,0,72,0,,,,,
Adrian,Colbert,CHI,FS,Miami,30,68,10/06/1993,74,205,Right,25,7,Zone - S,91,0,80,0,81,0,88,0,61,0,68,0,67,0,54,0,14,0,49,0,57,0,64,0,66,0,78,0,17,0,34,0,85,0,64,0,84,0,70,0,17,0,18,0,62,0,19,0,65,0,22,0,68,0,35,0,34,0,33,0,6,0,65,0,26,0,61,0,77,0,22,0,35,0,34,0,33,0,Default,0,32,0,62,0,89,0,62,0,50,0,67,0,6,0,6,0,6,0,6,0,27,0,19,0,79,0,39,0,69,0,,,,,
Albert,Okwuegbunam,PHI,TE,Missouri,26,68,4/25/98,77,258,Right,85,4,Vertical Threat - TE,91,0,82,0,86,0,86,0,70,0,55,0,75,0,54,0,16,0,64,0,71,0,80,0,79,0,73,0,61,0,39,0,48,0,63,0,83,0,65,0,12,0,19,0,25,0,52,0,16,0,58,0,68,0,59,0,58,0,57,0,6,0,33,0,31,0,19,0,53,0,65,0,60,0,60,0,58,0,Long Stride Default,0,64,0,79,0,88,0,65,0,64,0,46,0,6,0,10,0,15,0,10,0,24,0,15,0,77,0,67,0,22,0,1,1215000,0,3.10%,
Andrei,Iosivas,CIN,WR,Princeton,24,71,10/15/99,75,212,Right,80,2,,91,0,89,0,90,0,81,0,63,0,62,0,81,0,28,0,27,0,76,0,73,0,80,0,82,0,87,0,69,0,11,0,22,0,35,0,88,0,75,0,21,0,24,0,50,0,17,0,10,0,67,0,71,0,22,0,15,0,19,0,21,0,15,0,10,0,16,0,31,0,62,0,37,0,14,0,21,0,Long Stride Loose,0,66,0,78,0,92,0,71,0,54,0,28,0,10,0,15,0,20,0,19,0,30,0,22,0,86,0,50,0,10,0,1,999848,159392,76.60%,
Andy,Isabella,SF,WR,Massachusetts,27,68,11/18/96,69,188,Right,87,5,,92,0,87,0,85,0,81,0,57,0,55,0,80,0,23,0,17,0,71,0,74,0,77,0,79,0,87,0,67,0,10,0,14,0,41,0,88,0,79,0,12,0,18,0,75,0,24,0,14,0,68,0,68,0,34,0,18,0,13,0,6,0,17,0,10,0,15,0,25,0,61,0,50,0,17,0,18,0,Short Stride Default,0,68,0,81,0,93,0,75,0,47,0,23,0,6,0,10,0,15,0,10,0,26,0,18,0,83,0,34,0,19,0,,,,,
Anthony,Schwartz,MIA,WR,Auburn,23,68,09/05/2000,72,186,Right,84,3,,95,0,86,0,78,0,81,0,52,0,63,0,80,0,28,0,20,0,70,0,67,0,75,0,78,0,85,0,72,0,10,0,26,0,38,0,86,0,76,0,14,0,18,0,45,0,23,0,19,0,69,0,68,0,27,0,22,0,18,0,23,0,21,0,10,0,19,0,37,0,62,0,38,0,18,0,13,0,Default,0,68,0,75,0,96,0,72,0,44,0,28,0,10,0,10,0,15,0,10,0,21,0,16,0,76,0,42,0,26,0,,,,,
Armon,Watts,NE,LE,Arkansas,28,68,7/22/96,77,307,Right,94,5,Run Stopper - DE,68,0,62,0,75,0,81,0,85,0,73,0,23,0,74,0,12,0,11,0,30,0,17,0,24,0,48,0,5,0,65,0,79,0,84,0,90,0,22,0,19,0,20,0,9,0,25,0,22,0,5,0,68,0,45,0,44,0,45,0,6,0,71,0,73,0,22,0,81,0,17,0,45,0,45,0,44,0,Long Stride Awkward,0,14,0,17,0,71,0,21,0,27,0,82,0,6,0,6,0,6,0,6,0,22,0,14,0,85,0,33,0,29,0,,,,,
Austin,Bryant,SF,LE,Clemson,27,68,11/12/1996,77,250,Right,40,5,Power Rusher - DE,80,0,71,0,79,0,77,0,78,0,74,0,25,0,72,0,12,0,18,0,31,0,27,0,35,0,61,0,3,0,66,0,77,0,77,0,86,0,34,0,11,0,17,0,10,0,13,0,28,0,4,0,68,0,45,0,45,0,45,0,6,0,70,0,73,0,10,0,76,0,12,0,45,0,45,0,45,0,Long Stride Loose,0,10,0,51,0,77,0,31,0,29,0,76,0,6,0,6,0,6,0,6,0,21,0,11,0,79,0,27,0,39,0,,,,,
Ben,Niemann,DET,MLB,Iowa,29,68,7/27/95,74,235,Right,51,6,Run Stopper - MLB,81,0,80,0,81,0,86,0,71,0,65,0,33,0,68,0,12,0,22,0,42,0,25,0,47,0,70,0,5,0,57,0,79,0,72,0,93,0,30,0,12,0,16,0,10,0,16,0,57,0,9,0,68,0,45,0,45,0,45,0,6,0,66,0,51,0,45,0,82,0,12,0,45,0,45,0,45,0,Default Stride Loose,0,18,0,23,0,83,0,23,0,46,0,87,0,6,0,6,0,6,0,6,0,26,0,10,0,82,0,38,0,66,0,,,,,
Brandon,Parker,SF,LT,N.C. AT,28,68,10/21/95,80,320,Right,75,6,Agile - OT,64,0,55,0,71,0,86,0,84,0,78,0,15,0,30,0,12,0,10,0,21,0,15,0,22,0,41,0,5,0,13,0,30,0,82,0,88,0,12,0,12,0,17,0,10,0,84,0,13,0,5,0,68,0,67,0,70,0,66,0,6,0,16,0,18,0,10,0,30,0,12,0,75,0,78,0,72,0,Long Stride Awkward,0,12,0,15,0,61,0,10,0,14,0,31,0,6,0,6,0,6,0,6,0,22,0,15,0,93,0,30,0,15,0,1,1215000,0,0.00%,
Brenden,Rice,LAC,WR,USC,22,68,3/18/02,75,210,Right,82,1,,90,0,84,0,87,0,83,0,61,0,60,0,80,0,20,0,25,0,73,0,71,0,79,0,79,0,78,0,72,0,13,0,27,0,41,0,90,0,76,0,17,0,23,0,80,0,30,0,21,0,76,0,68,0,27,0,19,0,21,0,20,0,22,0,11,0,21,0,36,0,70,0,49,0,29,0,23,0,Long Stride Default,0,77,0,81,0,89,0,68,0,53,0,20,0,15,0,20,0,25,0,25,0,38,0,27,0,86,0,44,0,16,0,1,1005000,0,0.00%,
Brennan,Jackson,LAR,ROLB,Wash. St.,23,70,10/14/00,76,264,Right,44,1,Power Rusher - OLB,88,0,70,0,81,0,79,0,80,0,71,0,45,0,72,0,17,0,30,0,42,0,37,0,50,0,65,0,11,0,69,0,77,0,78,0,81,0,50,0,17,0,20,0,10,0,31,0,39,0,16,0,70,0,35,0,35,0,35,0,7,0,73,0,70,0,37,0,78,0,21,0,40,0,40,0,40,0,Default Stride Loose,0,22,0,39,0,83,0,45,0,33,0,78,0,6,0,8,0,10,0,8,0,25,0,13,0,84,0,40,0,45,0,2,1087342,329368,0.00%,
Brenton,Strange,JAX,TE,Penn State,23,72,12/27/00,75,247,Right,85,2,Possession - TE,87,0,75,0,84,0,86,0,77,0,57,0,77,0,54,0,14,0,68,0,74,0,77,0,79,0,69,0,54,0,44,0,55,0,69,0,90,0,58,0,16,0,22,0,15,0,55,0,42,0,63,0,72,0,59,0,56,0,60,0,18,0,41,0,37,0,40,0,64,0,64,0,62,0,55,0,62,0,Long Stride Default,0,68,0,75,0,83,0,48,0,72,0,53,0,14,0,18,0,23,0,15,0,28,0,11,0,89,0,71,0,48,0,1,1528586,3224717,51.40%,
Caedan,Wallace,NE,LT,Penn State,24,68,4/18/00,77,314,Right,70,1,Power - OT,76,0,59,0,76,0,85,0,87,0,74,0,30,0,30,0,7,0,20,0,25,0,21,0,35,0,49,0,21,0,45,0,45,0,82,0,91,0,16,0,15,0,17,0,10,0,77,0,11,0,22,0,68,0,71,0,70,0,72,0,7,0,20,0,50,0,12,0,27,0,25,0,75,0,72,0,72,0,Long Stride Awkward,0,24,0,22,0,67,0,15,0,31,0,44,0,11,0,12,0,13,0,6,0,21,0,7,0,89,0,32,0,11,0,2,1510826,1215128,0.70%,
Caelen,Carson,DAL,CB,Wake Forest,22,72,02/03/2003,72,193,Right,41,1,Zone - CB,93,0,89,0,85,0,86,0,52,0,63,0,62,0,52,0,22,0,59,0,54,0,57,0,68,0,88,0,14,0,27,0,69,0,45,0,93,0,70,0,17,0,18,0,45,0,15,0,63,0,16,0,72,0,15,0,11,0,12,0,7,0,65,0,33,0,73,0,76,0,27,0,25,0,22,0,16,0,Default Stride Loose,0,26,0,56,0,88,0,67,0,44,0,67,0,6,0,11,0,19,0,15,0,27,0,11,0,84,0,26,0,70,0,2,1068569,254276,19.10%,
Calvin,Throckmorton,DEN,RG,Oregon,28,68,8/16/96,77,309,Right,76,5,Power - G,58,0,51,0,68,0,87,0,84,0,78,0,35,0,44,0,12,0,31,0,30,0,30,0,39,0,48,0,19,0,35,0,65,0,82,0,90,0,22,0,21,0,22,0,10,0,78,0,15,0,22,0,68,0,71,0,68,0,74,0,6,0,45,0,46,0,10,0,50,0,24,0,70,0,67,0,72,0,Default Stride Awkward,0,25,0,34,0,65,0,15,0,33,0,49,0,6,0,6,0,6,0,6,0,30,0,10,0,93,0,24,0,20,0,1,1215000,0,3.00%,
Cedric,Johnson,CIN,RE,Ole Miss,21,68,02/06/2009,75,265,Right,52,1,Smaller Speed Rusher - DE,89,0,69,0,90,0,78,0,79,0,68,0,26,0,71,0,12,0,20,0,38,0,24,0,40,0,66,0,3,0,70,0,75,0,78,0,88,0,19,0,10,0,16,0,10,0,18,0,40,0,7,0,68,0,45,0,45,0,45,0,6,0,67,0,68,0,21,0,77,0,13,0,45,0,45,0,45,0,Long Stride Default,0,12,0,23,0,85,0,14,0,30,0,76,0,6,0,6,0,6,0,6,0,23,0,10,0,82,0,32,0,46,0,2,1039597,138388,19.00%,
Chad,Muma,JAX,MLB,Wyoming,25,70,8/18/99,75,239,Right,48,3,Field General - MLB,89,0,86,0,93,0,88,0,76,0,68,0,63,0,61,0,21,0,36,0,63,0,61,0,66,0,76,0,10,0,46,0,82,0,67,0,91,0,48,0,18,0,22,0,10,0,24,0,61,0,14,0,70,0,45,0,45,0,45,0,11,0,64,0,48,0,42,0,82,0,15,0,45,0,45,0,45,0,Default,0,21,0,59,0,85,0,40,0,37,0,81,0,10,0,10,0,15,0,17,0,21,0,12,0,79,0,32,0,62,0,1,1170000,0,5.10%,
Chad,Ryland,ARI,K,Maryland,24,68,10/15/99,72,183,Right,37,1,Power - KP,74,0,60,0,66,0,84,0,40,0,54,0,10,0,13,0,14,0,9,0,32,0,10,0,35,0,55,0,10,0,10,0,15,0,15,0,92,0,10,0,66,0,94,0,10,0,10,0,12,0,10,0,68,0,10,0,10,0,10,0,20,0,10,0,10,0,10,0,30,0,12,0,12,0,12,0,12,0,Default Stride Awkward,0,10,0,12,0,73,0,10,0,10,0,24,0,25,0,30,0,35,0,22,0,34,0,15,0,63,0,10,0,12,0,0,972500,0,33.30%,
Chau,Smith-Wade,CAR,CB,Wash. St.,21,70,9/17/02,71,176,Right,26,1,Manto Man - CB,92,0,86,0,83,0,85,0,56,0,71,0,64,0,39,0,10,0,59,0,50,0,47,0,67,0,84,0,11,0,27,0,51,0,42,0,88,0,71,0,27,0,29,0,56,0,15,0,71,0,16,0,70,0,10,0,34,0,33,0,6,0,69,0,26,0,63,0,65,0,27,0,15,0,34,0,33,0,Default Stride Loose,0,26,0,54,0,88,0,67,0,31,0,46,0,9,0,14,0,17,0,9,0,27,0,11,0,85,0,26,0,71,0,2,1085996,323984,59.20%,
Chris,Manhertz,NYG,TE,Canisius,32,70,04/10/1992,78,235,Right,85,10,Blocking - TE,83,0,81,0,84,0,83,0,76,0,64,0,61,0,29,0,19,0,59,0,65,0,72,0,72,0,73,0,47,0,17,0,27,0,64,0,95,0,66,0,19,0,21,0,18,0,71,0,14,0,52,0,70,0,66,0,61,0,66,0,6,0,22,0,17,0,17,0,37,0,62,0,71,0,69,0,71,0,Long Stride Default,0,57,0,70,0,78,0,69,0,66,0,33,0,6,0,6,0,6,0,6,0,30,0,10,0,79,0,63,0,21,0,0,1422500,567500,18.10%,
Chris,Evans,CIN,HB,Michigan,26,68,10/05/1997,71,215,Right,25,3,Elusive Back - HB,92,0,88,0,90,0,84,0,67,0,64,0,75,0,27,0,20,0,72,0,82,0,56,0,68,0,88,0,50,0,10,0,22,0,31,0,90,0,79,0,16,0,20,0,60,0,27,0,12,0,54,0,68,0,47,0,34,0,38,0,15,0,17,0,10,0,15,0,38,0,58,0,31,0,21,0,16,0,Default,0,63,0,54,0,88,0,76,0,65,0,33,0,10,0,15,0,20,0,15,0,29,0,12,0,85,0,59,0,18,0,,,,,
Chris,Conley,SF,WR,Georgia,31,68,10/25/92,75,205,Right,18,9,Physical - WR,90,0,81,0,90,0,84,0,69,0,63,0,79,0,35,0,22,0,67,0,73,0,81,0,80,0,77,0,69,0,10,0,45,0,44,0,91,0,78,0,20,0,20,0,75,0,24,0,20,0,72,0,68,0,40,0,30,0,25,0,22,0,25,0,10,0,30,0,40,0,74,0,63,0,32,0,39,0,Default Stride Loose,0,71,0,83,0,89,0,73,0,66,0,40,0,20,0,21,0,24,0,19,0,35,0,20,0,74,0,57,0,25,0,,,,,
Christian,Mahogany,DET,RG,Boston College,23,70,10/11/2000,75,314,Right,73,1,Power - G,76,0,60,0,79,0,85,0,89,0,61,0,24,0,32,0,9,0,23,0,21,0,21,0,28,0,63,0,9,0,23,0,38,0,85,0,87,0,22,0,12,0,19,0,10,0,82,0,8,0,11,0,70,0,71,0,70,0,72,0,7,0,24,0,34,0,10,0,25,0,14,0,73,0,73,0,74,0,Default Stride Awkward,0,15,0,22,0,68,0,16,0,25,0,27,0,5,0,6,0,7,0,5,0,26,0,8,0,93,0,31,0,9,0,2,1039597,138388,63.60%,
Christian,Rozeboom,LAR,MLB,S. Dakota St.,27,68,1/30/97,74,230,Right,56,4,Field General - MLB,87,0,78,0,80,0,84,0,67,0,73,0,47,0,68,0,12,0,30,0,50,0,33,0,66,0,71,0,5,0,57,0,80,0,72,0,88,0,50,0,20,0,16,0,10,0,21,0,62,0,5,0,68,0,45,0,45,0,45,0,6,0,74,0,51,0,46,0,81,0,12,0,45,0,45,0,45,0,Default Stride Loose,0,26,0,37,0,83,0,37,0,42,0,78,0,6,0,6,0,6,0,6,0,22,0,15,0,84,0,37,0,66,0,0,2500000,1970000,77.90%,77.90%
Cody,Mauch,TB,RG,North Dakota St.,25,79,1/15/99,77,302,Right,69,2,Power - G,77,0,73,0,72,0,85,0,87,0,70,0,44,0,44,0,53,0,39,0,55,0,49,0,50,0,62,0,33,0,34,0,51,0,81,0,93,0,41,0,15,0,15,0,10,0,84,0,10,0,37,0,79,0,66,0,66,0,66,0,35,0,44,0,51,0,10,0,51,0,49,0,73,0,72,0,74,0,Default Stride Awkward,0,42,0,48,0,70,0,35,0,47,0,45,0,41,0,43,0,45,0,43,0,46,0,41,0,95,0,41,0,11,0,1,1871368,4613240,12.20%,
Craig,Reynolds,DET,HB,Kutztown,28,68,6/15/96,71,215,Right,13,7,Elusive Back - HB,90,0,85,0,84,0,82,0,66,0,74,0,77,0,32,0,28,0,75,0,87,0,55,0,67,0,81,0,50,0,13,0,27,0,54,0,86,0,78,0,13,0,18,0,76,0,56,0,15,0,52,0,68,0,49,0,30,0,35,0,16,0,18,0,19,0,15,0,34,0,57,0,31,0,21,0,26,0,Default,0,61,0,52,0,89,0,69,0,69,0,29,0,17,0,21,0,27,0,28,0,31,0,23,0,81,0,67,0,21,0,0,396000,0,0.40%,
D'Anthony,Bell,CLE,SS,West Florida,27,68,10/17/96,73,211,Right,37,2,Hybrid - S,89,0,83,0,86,0,82,0,66,0,65,0,73,0,58,0,15,0,63,0,59,0,55,0,62,0,81,0,44,0,40,0,86,0,63,0,91,0,72,0,12,0,14,0,60,0,26,0,67,0,47,0,68,0,35,0,35,0,35,0,6,0,63,0,45,0,73,0,70,0,48,0,35,0,35,0,35,0,Default Stride Loose,0,51,0,54,0,89,0,68,0,55,0,70,0,6,0,6,0,6,0,6,0,27,0,17,0,87,0,49,0,69,0,0,1100000,0,8.50%,
Daniel,Scott,IND,SS,California,25,68,10/26/98,73,208,Right,31,2,Hybrid - S,93,0,91,0,93,0,88,0,67,0,64,0,67,0,47,0,17,0,55,0,60,0,61,0,70,0,86,0,39,0,55,0,67,0,49,0,89,0,72,0,21,0,25,0,55,0,20,0,70,0,41,0,68,0,30,0,30,0,30,0,16,0,60,0,47,0,67,0,65,0,48,0,35,0,35,0,35,0,Default Stride Loose,0,45,0,68,0,91,0,65,0,45,0,61,0,24,0,28,0,34,0,27,0,35,0,17,0,79,0,42,0,68,0,1,1036959,307836,1.10%,
Dare,Ogunbowale,HOU,HB,Wisconsin,30,67,05/04/1994,71,205,Right,33,8,Elusive Back - HB,87,0,82,0,84,0,83,0,71,0,74,0,75,0,21,0,20,0,75,0,86,0,56,0,68,0,84,0,48,0,10,0,20,0,43,0,92,0,82,0,56,0,55,0,77,0,45,0,15,0,58,0,67,0,53,0,24,0,27,0,17,0,15,0,10,0,20,0,32,0,56,0,36,0,24,0,25,0,Short Stride Default,0,65,0,52,0,88,0,72,0,58,0,37,0,21,0,24,0,29,0,28,0,25,0,11,0,81,0,49,0,20,0,0,1800000,750000,11.10%,11.10%
Darrell,Luter Jr,SF,CB,South Alabama,24,68,4/24/00,72,190,Right,28,2,Manto Man - CB,92,0,87,0,94,0,88,0,50,0,65,0,69,0,50,0,14,0,64,0,58,0,63,0,66,0,79,0,40,0,35,0,64,0,45,0,90,0,73,0,15,0,15,0,55,0,17,0,65,0,45,0,68,0,30,0,30,0,30,0,6,0,64,0,30,0,77,0,69,0,50,0,35,0,35,0,35,0,Default Stride Loose,0,50,0,68,0,90,0,67,0,42,0,61,0,5,0,6,0,8,0,7,0,10,0,13,0,81,0,36,0,70,0,,,,,
Darren,Hall,FA,CB,San Diego St.,24,66,05/02/2000,72,190,Right,30,4,Zone - CB,91,0,80,0,91,0,89,0,60,0,68,0,48,0,45,0,10,0,40,0,53,0,59,0,65,0,84,0,10,0,48,0,63,0,43,0,86,0,66,0,15,0,21,0,50,0,21,0,62,0,11,0,66,0,35,0,35,0,35,0,6,0,69,0,41,0,70,0,66,0,39,0,35,0,35,0,35,0,Short Stride Loose,0,21,0,63,0,90,0,58,0,39,0,59,0,6,0,6,0,6,0,6,0,27,0,16,0,84,0,42,0,70,0,0,1100000,0,12.90%,
